id,car_id,car_number,province,brand,chassis_number,model,car_cc,car_type,sit,,,,,,,
,1478,กจ5917,ร้อยเอ็ด,,,,,,,,,,,,,
,1479,กจ5980,สระบุรี,,,,,,,,,,,,,
,1480,กจ59,กรุงเทพมหานคร,,,,,,,,,,,,,
,1481,กจ6086,ปราจีนบุรี,,,,,,,,,,,,,
,1482,กจ610,ลพบุรี,,,,,,,,,,,,,
,1483,กจ6299,ฉะเชิงเทรา,,,,,,,,,,,,,
,1484,กจ6417,พะเยา,,,,,,,,,,,,,
,1485,กจ6518,พะเยา,,,,,,,,,,,,,
,1486,กจ6690,ร้อยเอ็ด,,,,,,,,,,,,,
,1487,กจ6949,พะเยา,,,,,,,,,,,,,
,1488,กจ7124,พะเยา,,,,,,,,,,,,,
,1489,กจ7291,สกลนคร,,,,,,,,,,,,,
,1490,กจ7489,ลพบุรี,,,,,,,,,,,,,
,1491,กจ7537,กาฬสินธ์ุ,,,,,,,,,,,,,
,1492,กจ7726,สมุทรปราการ,,,,,,,,,,,,,
,1493,กจ7841,สุพรรณบุรี,,,,,,,,,,,,,
,1494,กจ7882,พะเยา,,,,,,,,,,,,,
,1495,กจ7903,ปราจีนบุรี,,,,,,,,,,,,,
,1496,กจ7922,สงขลา,,,,,,,,,,,,,
,1497,กจ7959,กรุงเทพมหานคร,,,,,,,,,,,,,
,1498,กจ8107,กรุงเทพมหานคร,,,,,,,,,,,,,
,1499,กจ8183,ฉะเชิงเทรา,,,,,,,,,,,,,
,1500,กจ8200,ฉะเชิงเทรา,,,,,,,,,,,,,
,1501,กจ821,พะเยา,,,,,,,,,,,,,
,1502,กจ8442,ปราจีนบุรี,,,,,,,,,,,,,
,1503,กจ8535,ปราจีนบุรี,,,,,,,,,,,,,
,1504,กจ8568,สุพรรณบุรี,,,,,,,,,,,,,
,1505,กจ8636,ฉะเชิงเทรา,,,,,,,,,,,,,
,1506,กจ8731,ประจวบคีรีขันธ์,,,,,,,,,,,,,
,1507,กจ8947,พะเยา,,,,,,,,,,,,,
,1508,กจ89,กรุงเทพมหานคร,,,,,,,,,,,,,
,1509,กจ9288,ประจวบคีรีขันธ์,,,,,,,,,,,,,
,1510,กจ9425,ร้อยเอ็ด,,,,,,,,,,,,,
,1511,กจ9496,สุรินทร์,,,,,,,,,,,,,
,1512,กจ952,นครปฐม,,,,,,,,,,,,,
,1513,กจ9538,ลำปาง,,,,,,,,,,,,,
,1514,กจ9637,เพชรบุรี,,,,,,,,,,,,,
,1515,กจ9841,เพชรบุรี,,,,,,,,,,,,,
,1516,กจ9914,พะเยา,,,,,,,,,,,,,
,1517,กจ9922,กำแพงเพชร,,,,,,,,,,,,,
,1518,กจ9975,เพชรบุรี,,,,,,,,,,,,,
,1519,กฉ1455,กรุงเทพมหานคร,,,,,,,,,,,,,
,1520,กฉ1455,ฉะเชิงเทรา,,,,,,,,,,,,,
,1521,กฉ156,ร้อยเอ็ด,,,,,,,,,,,,,
,1522,กฉ177,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1523,กฉ1871,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1524,กฉ2191,มหาสารคาม,,,,,,,,,,,,,
,1525,กฉ2195,เพชรบูรณ์,,,,,,,,,,,,,
,1526,กฉ2581,ฉะเชิงเทรา,,,,,,,,,,,,,
,1527,กฉ2645,พะเยา,,,,,,,,,,,,,
,1528,กฉ2898,พะเยา,,,,,,,,,,,,,
,1529,กฉ3074,ชลบุรี,,,,,,,,,,,,,
,1530,กฉ3156,ฉะเชิงเทรา,,,,,,,,,,,,,
,1531,กฉ3257,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1532,กฉ328,ฉะเชิงเทรา,,,,,,,,,,,,,
,1533,กฉ348,พะเยา,,,,,,,,,,,,,
,1534,กฉ3556,เพชรบุรี,,,,,,,,,,,,,
,1535,กฉ3565,เชียงราย,,,,,,,,,,,,,
,1536,กฉ3757,กรุงเทพมหานคร,,,,,,,,,,,,,
,1537,กฉ38931,กรุงเทพมหานคร,,,,,,,,,,,,,
,1538,กฉ3895,สุพรรณบุรี,,,,,,,,,,,,,
,1539,กฉ3919,กรุงเทพมหานคร,,,,,,,,,,,,,
,1540,กฉ3946,กรุงเทพมหานคร,,,,,,,,,,,,,
,1541,กฉ3985,ราชบุรี,,,,,,,,,,,,,
,1542,กฉ4038,นครศรีธรรมราช,,,,,,,,,,,,,
,1543,กฉ4289,ฉะเชิงเทรา,,,,,,,,,,,,,
,1544,กฉ4303,สงขลา,,,,,,,,,,,,,
,1545,กฉ4515,เพชรบุรี,,,,,,,,,,,,,
,1546,กฉ46238,กรุงเทพมหานคร,,,,,,,,,,,,,
,1547,กฉ4629,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1548,กฉ494,ฉะเชิงเทรา,,,,,,,,,,,,,
,1549,กฉ5018,เชียงราย,,,,,,,,,,,,,
,1550,กฉ5060,ฉะเชิงเทรา,,,,,,,,,,,,,
,1551,กฉ5307,ฉะเชิงเทรา,,,,,,,,,,,,,
,1552,กฉ5378,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1553,กฉ568,เพชรบุรี,,,,,,,,,,,,,
,1554,กฉ5734,เพชรบุรี,,,,,,,,,,,,,
,1555,กฉ5758,กระบี่,,,,,,,,,,,,,
,1556,กฉ6037,ฉะเชิงเทรา,,,,,,,,,,,,,
,1557,กฉ6115,กรุงเทพมหานคร,,,,,,,,,,,,,
,1558,กฉ6115,ปราจีนบุรี,,,,,,,,,,,,,
,1559,กฉ6123,เพชรบูรณ์,,,,,,,,,,,,,
,1560,กฉ6140,ฉะเชิงเทรา,,,,,,,,,,,,,
,1561,กฉ61,เพชรบุรี,,,,,,,,,,,,,
,1562,กฉ6227,กรุงเทพมหานคร,,,,,,,,,,,,,
,1563,กฉ6703,ฉะเชิงเทรา,,,,,,,,,,,,,
,1564,กฉ6726,บุรีรัมย์,,,,,,,,,,,,,
,1565,กฉ6796,ฉะเชิงเทรา,,,,,,,,,,,,,
,1566,กฉ6890,กรุงเทพมหานคร,,,,,,,,,,,,,
,1567,กฉ6890,กำแพงเพชร,,,,,,,,,,,,,
,1568,กฉ6924,ฉะเชิงเทรา,,,,,,,,,,,,,
,1569,กฉ6960,ฉะเชิงเทรา,,,,,,,,,,,,,
,1570,กฉ7136,พิษณุโลก,,,,,,,,,,,,,
,1571,กฉ7208,นครปฐม,,,,,,,,,,,,,
,1572,กฉ7508,กาญจนบุรี,,,,,,,,,,,,,
,1573,กฉ757,ฉะเชิงเทรา,,,,,,,,,,,,,
,1574,กฉ7596,เพชรบุรี,,,,,,,,,,,,,
,1575,กฉ7945,สมุทรปราการ,,,,,,,,,,,,,
,1576,กฉ7954,ฉะเชิงเทรา,,,,,,,,,,,,,
,1577,กฉ8125,ฉะเชิงเทรา,,,,,,,,,,,,,
,1578,กฉ827,พะเยา,,,,,,,,,,,,,
,1579,กฉ8310,ตรัง,,,,,,,,,,,,,
,1580,กฉ8354,ปทุมธานี,,,,,,,,,,,,,
,1581,กฉ8796,ฉะเชิงเทรา,,,,,,,,,,,,,
,1582,กฉ887,สุพรรณบุรี,,,,,,,,,,,,,
,1583,กฉ9027,สุรินทร์,,,,,,,,,,,,,
,1584,กฉ9043,สุพรรณบุรี,,,,,,,,,,,,,
,1585,กฉ9341,นครศรีธรรมราช,,,,,,,,,,,,,
,1586,กฉ9498,ฉะเชิงเทรา,,,,,,,,,,,,,
,1587,กฉ9532,ฉะเชิงเทรา,,,,,,,,,,,,,
,1588,กฉ9873,สุรินทร์,,,,,,,,,,,,,
,1589,กญ9511,กรุงเทพมหานคร,,,,,,,,,,,,,
,1590,กด5175,เพชรบุรี,,,,,,,,,,,,,
,1591,กด5711,ร้อยเอ็ด,,,,,,,,,,,,,
,1592,กด5911,ฉะเชิงเทรา,,,,,,,,,,,,,
,1593,กต1248,อุบลราชธานี,,,,,,,,,,,,,
,1594,กต1322,ฉะเชิงเทรา,,,,,,,,,,,,,
,1595,กต1530,ฉะเชิงเทรา,,,,,,,,,,,,,
,1596,กต1820,เพชรบุรี,,,,,,,,,,,,,
,1597,กต1836,เพชรบุรี,,,,,,,,,,,,,
,1598,กต2579,นนทบุรี,,,,,,,,,,,,,
,1599,กต265,กรุงเทพมหานคร,,,,,,,,,,,,,
,1600,กต2775,ปราจีนบุรี,,,,,,,,,,,,,
,1601,กต3364,กรุงเทพมหานคร,,,,,,,,,,,,,
,1602,กต3364,ฉะเชิงเทรา,,,,,,,,,,,,,
,1603,กต3858,ฉะเชิงเทรา,,,,,,,,,,,,,
,1604,กต388,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1605,กต3947,ฉะเชิงเทรา,,,,,,,,,,,,,
,1606,กต404,เพชรบุรี,,,,,,,,,,,,,
,1608,กต4271,ฉะเชิงเทรา,,,,,,,,,,,,,
,1609,กต4463,เชียงราย,,,,,,,,,,,,,
,1610,กต4645,ฉะเชิงเทรา,,,,,,,,,,,,,
,1611,กต4916,กรุงเทพมหานคร,,,,,,,,,,,,,
,1612,กต5175,กรุงเทพมหานคร,,,,,,,,,,,,,
,1613,กต5243,ปทุมธานี,,,,,,,,,,,,,
,1614,กต5301,เพชรบุรี,,,,,,,,,,,,,
,1615,กต5322,ฉะเชิงเทรา,,,,,,,,,,,,,
,1616,กต536,กรุงเทพมหานคร,,,,,,,,,,,,,
,1617,กต5374,ฉะเชิงเทรา,,,,,,,,,,,,,
,1618,กต5570,ฉะเชิงเทรา,,,,,,,,,,,,,
,1619,กต5676,ฉะเชิงเทรา,,,,,,,,,,,,,
,1620,กต56,กรุงเทพมหานคร,,,,,,,,,,,,,
,1621,กต58,กรุงเทพมหานคร,,,,,,,,,,,,,
,1622,กต59,กรุงเทพมหานคร,,,,,,,,,,,,,
,1623,กต6004,กรุงเทพมหานคร,,,,,,,,,,,,,
,1624,กต641,ฉะเชิงเทรา,,,,,,,,,,,,,
,1625,กต6854,เชียงราย,,,,,,,,,,,,,
,1626,กต7151,ลพบุรี,,,,,,,,,,,,,
,1627,กต7360,ราชบุรี,,,,,,,,,,,,,
,1628,กต77,นนทบุรี,,,,,,,,,,,,,
,1629,กต819,กรุงเทพมหานคร,,,,,,,,,,,,,
,1630,กต8546,ฉะเชิงเทรา,,,,,,,,,,,,,
,1631,กต8614,กาญจนบุรี,,,,,,,,,,,,,
,1632,กต8881,ฉะเชิงเทรา,,,,,,,,,,,,,
,1633,กต9233,ฉะเชิงเทรา,,,,,,,,,,,,,
,1634,กต9321,นครปฐม,,,,,,,,,,,,,
,1635,กต9706,กาญจนบุรี,,,,,,,,,,,,,
,1636,กต9744,ฉะเชิงเทรา,,,,,,,,,,,,,
,1637,กท123,กรุงเทพมหานคร,,,,,,,,,,,,,
,1638,กท1245,เชียงราย,,,,,,,,,,,,,
,1639,กท1342,สระบุรี,,,,,,,,,,,,,
,1640,กท13,นครศรีธรรมราช,,,,,,,,,,,,,
,1641,กท1582,กรุงเทพมหานคร,,,,,,,,,,,,,
,1642,กท1800,ฉะเชิงเทรา,,,,,,,,,,,,,
,1643,กท1812,สุพรรณบุรี,,,,,,,,,,,,,
,1644,กท1945,ฉะเชิงเทรา,,,,,,,,,,,,,
,1645,กท1995,เชียงราย,,,,,,,,,,,,,
,1646,กท2130,กรุงเทพมหานคร,,,,,,,,,,,,,
,1647,กท2262,ฉะเชิงเทรา,,,,,,,,,,,,,
,1648,กท245,กรุงเทพมหานคร,,,,,,,,,,,,,
,1649,กท357,เชียงราย,,,,,,,,,,,,,
,1650,กท3891,ปราจีนบุรี,,,,,,,,,,,,,
,1651,กท4028,นนทบุรี,,,,,,,,,,,,,
,1652,กท4096,ฉะเชิงเทรา,,,,,,,,,,,,,
,1653,กท4143,กรุงเทพมหานคร,,,,,,,,,,,,,
,1654,กท456,กรุงเทพมหานคร,,,,,,,,,,,,,
,1655,กท4679,ภูเก็ต,,,,,,,,,,,,,
,1656,กท5182,ฉะเชิงเทรา,,,,,,,,,,,,,
,1657,กท56,กรุงเทพมหานคร,,,,,,,,,,,,,
,1658,กท59,กรุงเทพมหานคร,,,,,,,,,,,,,
,1659,กท6264,เชียงราย,,,,,,,,,,,,,
,1660,กท6824,ลพบุรี,,,,,,,,,,,,,
,1661,กท7248,นครศรีธรรมราช,,,,,,,,,,,,,
,1662,กท7530,ลำปาง,,,,,,,,,,,,,
,1663,กท7830,จันทบุรี,,,,,,,,,,,,,
,1664,กท7894,ระยอง,,,,,,,,,,,,,
,1665,กท8558,นครปฐม,,,,,,,,,,,,,
,1666,กท85,กรุงเทพมหานคร,,,,,,,,,,,,,
,1667,กท89,กาญจนบุรี,,,,,,,,,,,,,
,1668,กท9016,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1669,กท9058,ขอนแก่น,,,,,,,,,,,,,
,1670,กท9074,ลำปาง,,,,,,,,,,,,,
,1671,กท9113,กรุงเทพมหานคร,,,,,,,,,,,,,
,1672,กท9496,กรุงเทพมหานคร,,,,,,,,,,,,,
,1673,กท9496,ลพบุรี,,,,,,,,,,,,,
,1674,กท9627,เชียงราย,,,,,,,,,,,,,
,1675,กท9644,ฉะเชิงเทรา,,,,,,,,,,,,,
,1676,กท9707,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1677,กท9766,ฉะเชิงเทรา,,,,,,,,,,,,,
,1678,กธ1043,ราชบุรี,,,,,,,,,,,,,
,1679,กธ115,นครปฐม,,,,,,,,,,,,,
,1680,กธ2086,นครปฐม,,,,,,,,,,,,,
,1681,กธ2446,ลพบุรี,,,,,,,,,,,,,
,1682,กธ2628,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1683,กธ3116,ฉะเชิงเทรา,,,,,,,,,,,,,
,1684,กธ3484,ลพบุรี,,,,,,,,,,,,,
,1685,กธ3794,นครศรีธรรมราช,,,,,,,,,,,,,
,1686,กธ3830,นครศรีธรรมราช,,,,,,,,,,,,,
,1687,กธ38,ระยอง,,,,,,,,,,,,,
,1688,กธ4124,ราชบุรี,,,,,,,,,,,,,
,1689,กธ4245,ระยอง,,,,,,,,,,,,,
,1690,กธ441,ฉะเชิงเทรา,,,,,,,,,,,,,
,1691,กธ5230,ฉะเชิงเทรา,,,,,,,,,,,,,
,1692,กธ5343,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1693,กธ6190,นครสวรรค์,,,,,,,,,,,,,
,1694,กธ6426,เชียงใหม่,,,,,,,,,,,,,
,1695,กธ6476,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1696,กธ6533,นนทบุรี,,,,,,,,,,,,,
,1697,กธ6666,อุดรธานี,,,,,,,,,,,,,
,1698,กธ7090,นนทบุรี,,,,,,,,,,,,,
,1699,กธ7548,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1700,กธ7649,อุบลราชธานี,,,,,,,,,,,,,
,1701,กธ7727,เชียงราย,,,,,,,,,,,,,
,1702,กธ7893,กรุงเทพมหานคร,,,,,,,,,,,,,
,1703,กธ8423,ลำปาง,,,,,,,,,,,,,
,1704,กธ9914,กรุงเทพมหานคร,,,,,,,,,,,,,
,1705,กธ9927,เชียงราย,,,,,,,,,,,,,
,1706,กธ9976,เชียงราย,,,,,,,,,,,,,
,1707,กธ9979,นนทบุรี,,,,,,,,,,,,,
,1708,กน1121,สงขลา,,,,,,,,,,,,,
,1709,กน1128,ชลบุรี,,,,,,,,,,,,,
,1710,กน124,กรุงเทพมหานคร,,,,,,,,,,,,,
,1711,กน1495,ฉะเชิงเทรา,,,,,,,,,,,,,
,1712,กน1775,เชียงราย,,,,,,,,,,,,,
,1713,กน1966,ขอนแก่น,,,,,,,,,,,,,
,1714,กน196,กรุงเทพมหานคร,,,,,,,,,,,,,
,1715,กน2019,เชียงราย,,,,,,,,,,,,,
,1716,กน2290,นครศรีธรรมราช,,,,,,,,,,,,,
,1717,กน2650,เชียงราย,,,,,,,,,,,,,
,1718,กน2896,เชียงราย,,,,,,,,,,,,,
,1719,กน2945,พิษณุโลก,,,,,,,,,,,,,
,1720,กน3803,ลพบุรี,,,,,,,,,,,,,
,1721,กน396,กรุงเทพมหานคร,,,,,,,,,,,,,
,1722,กน4288,นนทบุรี,,,,,,,,,,,,,
,1723,กน4654,นครศรีธรรมราช,,,,,,,,,,,,,
,1724,กน4866,เชียงราย,,,,,,,,,,,,,
,1725,กน5044,นครศรีธรรมราช,,,,,,,,,,,,,
,1726,กน548,นครศรีธรรมราช,,,,,,,,,,,,,
,1727,กน577,นครศรีธรรมราช,,,,,,,,,,,,,
,1728,กน5883,นครปฐม,,,,,,,,,,,,,
,1729,กน6520,อุบลราชธานี,,,,,,,,,,,,,
,1730,กน6603,เชียงใหม่,,,,,,,,,,,,,
,1731,กน7660,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1732,กน8010,เชียงราย,,,,,,,,,,,,,
,1733,กน85,กรุงเทพมหานคร,,,,,,,,,,,,,
,1734,กน9649,ชลบุรี,,,,,,,,,,,,,
,1735,กน970,นครสวรรค์,,,,,,,,,,,,,
,1736,กน9854,กรุงเทพมหานคร,,,,,,,,,,,,,
,1737,กบ1521,เชียงราย,,,,,,,,,,,,,
,1738,กบ1529,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1739,กบ1532,นครปฐม,,,,,,,,,,,,,
,1740,กบ1559,กรุงเทพมหานคร,,,,,,,,,,,,,
,1741,กบ1937,เชียงราย,,,,,,,,,,,,,
,1742,กบ1973,เชียงใหม่,,,,,,,,,,,,,
,1743,กบ2188,กรุงเทพมหานคร,,,,,,,,,,,,,
,1744,กบ2188,นครปฐม,,,,,,,,,,,,,
,1745,กบ3583,กรุงเทพมหานคร,,,,,,,,,,,,,
,1746,กบ3583,นครศรีธรรมราช,,,,,,,,,,,,,
,1747,กบ4027,นครปฐม,,,,,,,,,,,,,
,1748,กบ4308,ขอนแก่น,,,,,,,,,,,,,
,1749,กบ4457,นครปฐม,,,,,,,,,,,,,
,1750,กบ4596,เชียงราย,,,,,,,,,,,,,
,1751,กบ4677,นครสวรรค์,,,,,,,,,,,,,
,1752,กบ4756,ลพบุรี,,,,,,,,,,,,,
,1753,กบ5012,ปราจีนบุรี,,,,,,,,,,,,,
,1754,กบ5042,นครปฐม,,,,,,,,,,,,,
,1755,กบ5221,นนทบุรี,,,,,,,,,,,,,
,1756,กบ5492,เชียงราย,,,,,,,,,,,,,
,1757,กบ5601,นครปฐม,,,,,,,,,,,,,
,1758,กบ5624,กรุงเทพมหานคร,,,,,,,,,,,,,
,1759,กบ5699,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1760,กบ5893,สุราษฎร์ธานี,,,,,,,,,,,,,
,1761,กบ6339,ราชบุรี,,,,,,,,,,,,,
,1762,กบ6433,สุราษฎร์ธานี,,,,,,,,,,,,,
,1763,กบ6447,ลพบุรี,,,,,,,,,,,,,
,1764,กบ648,สระบุรี,,,,,,,,,,,,,
,1765,กบ6525,พิษณุโลก,,,,,,,,,,,,,
,1766,กบ656,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1767,กบ7086,นครปฐม,,,,,,,,,,,,,
,1768,กบ7129,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1769,กบ7222,นนทบุรี,,,,,,,,,,,,,
,1770,กบ7252,นครสวรรค์,,,,,,,,,,,,,
,1771,กบ7456,ลพบุรี,,,,,,,,,,,,,
,1772,กบ7622,นครปฐม,,,,,,,,,,,,,
,1773,กบ8560,ระยอง,,,,,,,,,,,,,
,1774,กบ8801,เชียงราย,,,,,,,,,,,,,
,1775,กบ9161,นครศรีธรรมราช,,,,,,,,,,,,,
,1776,กบ9640,พิษณุโลก,,,,,,,,,,,,,
,1777,กบ9773,นครปฐม,,,,,,,,,,,,,
,1778,กพ1321,นนทบุรี,,,,,,,,,,,,,
,1779,กพ1423,นนทบุรี,,,,,,,,,,,,,
,1780,กพ1445,พะเยา,,,,,,,,,,,,,
,1781,กพ2045,สงขลา,,,,,,,,,,,,,
,1782,กพ2061,นครปฐม,,,,,,,,,,,,,
,1783,กพ229,นครปฐม,,,,,,,,,,,,,
,1784,กพ3141,กรุงเทพมหานคร,,,,,,,,,,,,,
,1785,กพ3297,นครศรีธรรมราช,,,,,,,,,,,,,
,1786,กพ3600,พิษณุโลก,,,,,,,,,,,,,
,1787,กพ3641,สระบุรี,,,,,,,,,,,,,
,1788,กพ4461,ชลบุรี,,,,,,,,,,,,,
,1789,กพ4721,นครปฐม,,,,,,,,,,,,,
,1790,กพ4822,นครศรีธรรมราช,,,,,,,,,,,,,
,1791,กพ5033,กรุงเทพมหานคร,,,,,,,,,,,,,
,1792,กพ506,เชียงราย,,,,,,,,,,,,,
,1793,กพ6691,นครสวรรค์,,,,,,,,,,,,,
,1794,กพ7487,กรุงเทพมหานคร,,,,,,,,,,,,,
,1795,กพ7675,นครปฐม,,,,,,,,,,,,,
,1796,กพ8068,ลพบุรี,,,,,,,,,,,,,
,1797,กพ80,กรุงเทพมหานคร,,,,,,,,,,,,,
,1798,กพ8652,เชียงราย,,,,,,,,,,,,,
,1799,กพ8905,ภูเก็ต,,,,,,,,,,,,,
,1800,กพ9052,นครปฐม,,,,,,,,,,,,,
,1801,กพ9100,เชียงใหม่,,,,,,,,,,,,,
,1802,กม1209,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1803,กม1496,เชียงราย,,,,,,,,,,,,,
,1804,กม1531,นครปฐม,,,,,,,,,,,,,
,1805,กม1826,นครสวรรค์,,,,,,,,,,,,,
,1806,กม1907,นครปฐม,,,,,,,,,,,,,
,1807,กม2084,นนทบุรี,,,,,,,,,,,,,
,1808,กม2385,ภูเก็ต,,,,,,,,,,,,,
,1809,กม2517,เชียงราย,,,,,,,,,,,,,
,1810,กม2558,นครปฐม,,,,,,,,,,,,,
,1811,กม2804,นครศรีธรรมราช,,,,,,,,,,,,,
,1812,กม3319,นครปฐม,,,,,,,,,,,,,
,1813,กม3592,เชียงราย,,,,,,,,,,,,,
,1814,กม3822,นครปฐม,,,,,,,,,,,,,
,1815,กม4544,นนทบุรี,,,,,,,,,,,,,
,1816,กม5214,กรุงเทพมหานคร,,,,,,,,,,,,,
,1817,กม5972,นนทบุรี,,,,,,,,,,,,,
,1818,กม6167,ชลบุรี,,,,,,,,,,,,,
,1819,กม7043,นครปฐม,,,,,,,,,,,,,
,1820,กม7312,พิษณุโลก,,,,,,,,,,,,,
,1821,กม751,เชียงราย,,,,,,,,,,,,,
,1822,กม756,นนทบุรี,,,,,,,,,,,,,
,1823,กม7665,สุราษฎร์ธานี,,,,,,,,,,,,,
,1824,กม7938,นนทบุรี,,,,,,,,,,,,,
,1825,กม8232,นนทบุรี,,,,,,,,,,,,,
,1826,กม8316,นครปฐม,,,,,,,,,,,,,
,1827,กม8608,ภูเก็ต,,,,,,,,,,,,,
,1828,กม9828,สุราษฎร์ธานี,,,,,,,,,,,,,
,1829,กย1099,กรุงเทพมหานคร,,,,,,,,,,,,,
,1830,กย1099,นนทบุรี,,,,,,,,,,,,,
,1831,กย123,เชียงใหม่,,,,,,,,,,,,,
,1832,กย1999,นนทบุรี,,,,,,,,,,,,,
,1833,กย2230,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1834,กย2678,นครปฐม,,,,,,,,,,,,,
,1835,กย3473,พระนครศรีอยุธยา,,,,,,,,,,,,,
,1836,กย3583,เชียงใหม่,,,,,,,,,,,,,
,1837,กย3758,ระยอง,,,,,,,,,,,,,
,1838,กย4191,นครปฐม,,,,,,,,,,,,,
,1839,กย475,นครปฐม,,,,,,,,,,,,,
,1840,กย4825,พะเยา,,,,,,,,,,,,,
,1841,กย4982,นนทบุรี,,,,,,,,,,,,,
,1842,กย57,นครศรีธรรมราช,,,,,,,,,,,,,
,1843,กย5835,นนทบุรี,,,,,,,,,,,,,
,1844,กย58,กรุงเทพมหานคร,,,,,,,,,,,,,
,1845,กย6240,กรุงเทพมหานคร,,,,,,,,,,,,,
,1846,กย6294,ขอนแก่น,,,,,,,,,,,,,
,1847,กย6420,เชียงราย,,,,,,,,,,,,,
,1848,กย6420,พะเยา,,,,,,,,,,,,,
,1849,กย7098,เชียงใหม่,,,,,,,,,,,,,
,1850,กย731,เชียงใหม่,,,,,,,,,,,,,
,1851,กย7619,กรุงเทพมหานคร,,,,,,,,,,,,,
,1852,กย8051,นนทบุรี,,,,,,,,,,,,,
,1853,กย9341,เชียงใหม่,,,,,,,,,,,,,
,1854,กย9460,ชลบุรี,,,,,,,,,,,,,
,1855,กย9598,ชลบุรี,,,,,,,,,,,,,
,1856,กย9788,พิษณุโลก,,,,,,,,,,,,,
,1857,กย9995,สงขลา,,,,,,,,,,,,,
,1858,กร1513,นนทบุรี,,,,,,,,,,,,,
,1859,กร2191,เชียงใหม่,,,,,,,,,,,,,
,1860,กร3759,สุราษฎร์ธานี,,,,,,,,,,,,,
,1861,กร478,นนทบุรี,,,,,,,,,,,,,
,1862,กร5012,นนทบุรี,,,,,,,,,,,,,
,1863,กร5199,นครศรีธรรมราช,,,,,,,,,,,,,
,1864,กร59709,กรุงเทพมหานคร,,,,,,,,,,,,,
,1865,กร6791,นนทบุรี,,,,,,,,,,,,,
,1866,กร7604,เชียงราย,,,,,,,,,,,,,
,1867,กร8611,ขอนแก่น,,,,,,,,,,,,,
,1868,กร9458,อุบลราชธานี,,,,,,,,,,,,,
,1869,กร9932,นนทบุรี,,,,,,,,,,,,,
,1870,กล151,นนทบุรี,,,,,,,,,,,,,
,1871,กล1611,เชียงใหม่,,,,,,,,,,,,,
,1872,กล1854,ชลบุรี,,,,,,,,,,,,,
,1873,กล1975,นนทบุรี,,,,,,,,,,,,,
,1874,กล2352,ขอนแก่น,,,,,,,,,,,,,
,1875,กล347,ระยอง,,,,,,,,,,,,,
,1876,กล4599,นนทบุรี,,,,,,,,,,,,,
,1877,กล4822,ระยอง,,,,,,,,,,,,,
,1878,กล5528,นนทบุรี,,,,,,,,,,,,,
,1879,กล5869,ชลบุรี,,,,,,,,,,,,,
,1880,กล5955,นนทบุรี,,,,,,,,,,,,,
,1881,กล7915,นครราชสีมา,,,,,,,,,,,,,
,1882,กล8598,ชลบุรี,,,,,,,,,,,,,
,1883,กล8670,นครราชสีมา,,,,,,,,,,,,,
,1884,กล9806,ระยอง,,,,,,,,,,,,,
,1885,กว1196,นนทบุรี,,,,,,,,,,,,,
,1886,กว2192,นนทบุรี,,,,,,,,,,,,,
,1887,กว2215,กรุงเทพมหานคร,,,,,,,,,,,,,
,1888,กว2246,ชลบุรี,,,,,,,,,,,,,
,1889,กว2688,นนทบุรี,,,,,,,,,,,,,
,1890,กว2709,ชลบุรี,,,,,,,,,,,,,
,1891,กว3895,ชลบุรี,,,,,,,,,,,,,
,1892,กว6512,ชลบุรี,,,,,,,,,,,,,
,1893,กว758,กรุงเทพมหานคร,,,,,,,,,,,,,
,1894,กว7887,เชียงใหม่,,,,,,,,,,,,,
,1895,กว8050,สงขลา,,,,,,,,,,,,,
,1896,กว8054,กรุงเทพมหานคร,,,,,,,,,,,,,
,1897,กษ1037,ขอนแก่น,,,,,,,,,,,,,
,1898,กษ2105,เชียงใหม่,,,,,,,,,,,,,
,1899,กษ341,เชียงใหม่,,,,,,,,,,,,,
,1900,กษ5168,เชียงใหม่,,,,,,,,,,,,,
,1901,กษ6574,ขอนแก่น,,,,,,,,,,,,,
,1902,กษ7009,ชลบุรี,,,,,,,,,,,,,
,1903,กษ7292,ขอนแก่น,,,,,,,,,,,,,
,1904,กษ7296,ขอนแก่น,,,,,,,,,,,,,
,1905,กษ8090,เชียงใหม่,,,,,,,,,,,,,
,1906,กษ9828,ขอนแก่น,,,,,,,,,,,,,
,1907,กษต491,ฉะเชิงเทรา,,,,,,,,,,,,,
,1908,กส258,กรุงเทพมหานคร,,,,,,,,,,,,,
